objid,ra,dec
SSTSL2 J160546.55+541529.8,241.443968,54.258304
SSTSL2 J054745.77-684058.6,86.940718,-68.682955
SSTSL2 J172441.40+593934.7,261.172536,59.659644
SSTSL2 J142943.70+321639.2,217.432121,32.277583
SSTSL2 J004929.03-740239.6,12.370961,-74.044338
SSTSL2 J003345.33-735934.7,8.438888,-73.992999
SSTSL2 J154503.74-342820.5,236.265607,-34.472387
SSTSL2 J192939.62+191542.2,292.415091,19.261739
SSTSL2 J204117.50+672255.9,310.32294,67.382208
SSTSL2 J052550.08-712409.6,81.458707,-71.402694
SSTSL2 J113433.71-613739.5,173.640487,-61.627665
SSTSL2 J223547.71+611751.1,338.948822,61.297528
SSTSL2 J174624.73+051721.4,266.603046,5.289279
SSTSL2 J223432.38+601204.2,338.634949,60.201191
SSTSL2 J020811.00-741108.0,32.045867,-74.185575
SSTSL2 J133513.52+403932.1,203.806345,40.658929
SSTSL2 J220043.12+583207.4,330.179681,58.535401
SSTSL2 J070435.23-035257.2,106.146817,-3.882574
SSTSL2 J123242.44+373429.0,188.176846,37.574748
SSTSL2 J015503.76-743312.0,28.765695,-74.553346
SSTSL2 J062601.05+820324.2,96.504397,82.056725
SSTSL2 J025741.67+194450.3,44.423659,19.747328
SSTSL2 J122826.49-801259.3,187.110391,-80.216478
SSTSL2 J142928.43+325212.1,217.368479,32.870048
SSTSL2 J172455.66+591753.9,261.23194,59.298325
SSTSL2 J161842.88+554616.0,244.67869,55.77112
SSTSL2 J221244.88+581350.5,333.187009,58.230722
SSTSL2 J143839.37+350243.2,219.664054,35.045335
SSTSL2 J044933.81-665809.5,72.390913,-66.969323
SSTSL2 J222656.71+583811.1,336.736295,58.636439
SSTSL2 J052143.40-653851.3,80.430848,-65.647608
SSTSL2 J174510.80+052632.0,266.295035,5.44225
SSTSL2 J160813.28+564527.7,242.055352,56.757709
SSTSL2 J133549.78+411058.3,203.957455,41.182863
SSTSL2 J105223.25+562639.3,163.096914,56.444251
SSTSL2 J075651.26-390252.5,119.213606,-39.047932
SSTSL2 J165015.87+344601.8,252.566137,34.767187
SSTSL2 J154002.75-073040.9,235.011481,-7.511384
SSTSL2 J025822.32+192802.0,44.593016,19.467222
SSTSL2 J161243.34-234654.5,243.180602,-23.781813
SSTSL2 J011457.47-740135.7,18.739473,-74.026603
SSTSL2 J004133.76-732010.3,10.390704,-73.336222
SSTSL2 J070441.74-035407.6,106.173939,-3.902135
SSTSL2 J083917.71-531352.9,129.823817,-53.231378
SSTSL2 J052426.43+015543.0,81.110132,1.928617
SSTSL2 J020520.55-742829.2,31.335642,-74.474786
SSTSL2 J194128.30+214234.5,295.367941,21.709589
SSTSL2 J054435.91-665634.8,86.149654,-66.943012
SSTSL2 J161738.04+544508.9,244.408525,54.752498
SSTSL2 J054308.34-085134.2,85.784785,-8.8595
SSTSL2 J193714.06+192244.4,294.308597,19.379
SSTSL2 J022146.24-033230.4,35.442699,-3.541788
SSTSL2 J042012.11+284401.1,65.050488,28.733639
SSTSL2 J162517.88+423407.4,246.324516,42.568733
SSTSL2 J011625.36-742548.5,19.105705,-74.430139
SSTSL2 J055600.86-683429.1,89.003599,-68.57475
SSTSL2 J215532.31+645019.9,328.884664,64.838879
SSTSL2 J161212.98+213547.6,243.054096,21.596561
SSTSL2 J174556.79+052233.4,266.486661,5.375949
SSTSL2 J012556.28-725029.7,21.484524,-72.8416
SSTSL2 J003555.09-445011.7,8.979575,-44.836605
SSTSL2 J052221.13-653202.9,80.58805,-65.53416
SSTSL2 J051357.78-714941.6,78.490774,-71.828241
SSTSL2 J140634.35+220344.3,211.643131,22.06232
SSTSL2 J171358.94+602513.0,258.495614,60.420298
SSTSL2 J032746.55-283203.6,51.943994,-28.534349
SSTSL2 J052919.19+013621.8,82.329997,1.606063
SSTSL2 J195618.06+271849.9,299.075279,27.313864
SSTSL2 J172401.88+584641.4,261.007842,58.778172
SSTSL2 J102340.23+595307.6,155.917646,59.88546
SSTSL2 J014119.00-732841.2,25.3292,-73.478119
SSTSL2 J043554.83-690304.4,68.97846,-69.051245
SSTSL2 J125749.96-764241.6,194.458188,-76.711568
SSTSL2 J161101.15+535919.2,242.754808,53.98867
SSTSL2 J205323.75+601046.4,313.348997,60.179566
SSTSL2 J032732.02-282518.8,51.883458,-28.42191
SSTSL2 J174509.29+052924.1,266.288738,5.49005
SSTSL2 J115958.46-620006.6,179.993591,-62.001855
SSTSL2 J171903.29+601423.5,259.763729,60.23988
SSTSL2 J033626.13-280426.0,54.108914,-28.073893
SSTSL2 J022314.19-041104.6,35.809161,-4.184632
SSTSL2 J162031.87-211926.0,245.132795,-21.323899
SSTSL2 J050950.44-722121.8,77.460189,-72.356073
SSTSL2 J025938.52+193714.5,44.910516,19.620706
SSTSL2 J020822.94-751709.5,32.095611,-75.285987
SSTSL2 J003457.19-741037.8,8.738322,-74.177192
SSTSL2 J125906.34+363304.6,194.776433,36.551293
SSTSL2 J222428.79+601129.1,336.119962,60.191423
SSTSL2 J080902.47-485817.2,122.260317,-48.971463
SSTSL2 J060135.04-683524.1,90.396008,-68.59005
SSTSL2 J022127.12-052426.4,35.363022,-5.407334
SSTSL2 J175640.05-215953.5,269.166882,-21.998199
SSTSL2 J084057.04-533405.3,130.237701,-53.568161
SSTSL2 J044048.60-685837.7,70.202525,-68.977159
SSTSL2 J020235.95-740133.6,30.649813,-74.026028
SSTSL2 J104640.57+592335.7,161.669054,59.393271
SSTSL2 J011210.01-712555.6,18.041732,-71.432129
SSTSL2 J105228.47-610843.4,163.118644,-61.145397
SSTSL2 J033050.09-272807.9,52.708728,-27.468874
SSTSL2 J050647.00-650233.0,76.695872,-65.042519
SSTSL2 J121523.04+512138.8,183.846028,51.360791
SSTSL2 J122133.65+281304.2,185.390216,28.217848
SSTSL2 J223833.35+583934.5,339.638974,58.659598
SSTSL2 J122720.08-565810.3,186.833667,-56.969534
SSTSL2 J193338.54+203725.2,293.410585,20.623675
SSTSL2 J033348.79-273911.4,53.453321,-27.653168
SSTSL2 J125617.82-794223.3,194.074255,-79.706495
SSTSL2 J192806.34+162839.8,292.026444,16.477737
SSTSL2 J052009.61-702910.9,80.040043,-70.48637
SSTSL2 J172234.32+594635.9,260.643006,59.776665
SSTSL2 J221720.18+590804.1,334.334123,59.134494
SSTSL2 J033050.16-280600.1,52.709018,-28.100037
SSTSL2 J045305.17-671951.7,73.271542,-67.331041
SSTSL2 J162015.75-212031.0,245.065664,-21.341947
SSTSL2 J222424.23+604403.7,336.100979,60.734373
SSTSL2 J230045.05+601849.0,345.187717,60.313628
SSTSL2 J014555.99-744052.2,26.483319,-74.681171
SSTSL2 J103117.60+580208.8,157.823346,58.035784
SSTSL2 J011753.54-732112.7,19.473092,-73.353529
SSTSL2 J163740.77+412558.9,249.419878,41.433052
SSTSL2 J161738.17+542841.1,244.409073,54.478103
SSTSL2 J042017.41+381855.6,65.072574,38.315456
SSTSL2 J172526.05+594358.6,261.358558,59.73297
SSTSL2 J155936.15-415606.2,239.90065,-41.93507
SSTSL2 J143816.08+352116.3,219.567018,35.354533
SSTSL2 J133538.03+410330.9,203.90847,41.058602
SSTSL2 J103530.25+580831.2,158.876066,58.142027
SSTSL2 J172241.50+591123.4,260.672932,59.18984
SSTSL2 J231941.08+092741.3,349.921182,9.461486
SSTSL2 J022601.36-745822.7,36.505693,-74.97299
SSTSL2 J054405.06-664209.4,86.021101,-66.702625
SSTSL2 J005904.93-710036.7,14.770542,-71.010221
SSTSL2 J162527.29+423312.0,246.363725,42.553342
SSTSL2 J124929.18-615838.2,192.371587,-61.977305
SSTSL2 J172400.78+594720.3,261.003256,59.788995
SSTSL2 J122632.97-570555.7,186.637387,-57.098815
SSTSL2 J172006.97+593117.0,260.02908,59.52139
SSTSL2 J055636.67-685153.9,89.152809,-68.864998
SSTSL2 J162810.06+421522.8,247.04192,42.256353
SSTSL2 J225211.99+625428.9,343.049959,62.908052
SSTSL2 J014746.96-733331.6,26.945689,-73.558779
SSTSL2 J193225.76+192011.0,293.10734,19.336411
SSTSL2 J142721.73-795345.3,216.84056,-79.895935
SSTSL2 J133518.41+404347.2,203.826738,40.72979
SSTSL2 J112918.93+203233.8,172.328901,20.542735
SSTSL2 J044527.31-705143.3,71.363831,-70.86205
SSTSL2 J083652.78-434150.9,129.219956,-43.697484
SSTSL2 J011900.19-733125.4,19.750803,-73.523732
SSTSL2 J050111.80-652022.2,75.299185,-65.339502
SSTSL2 J104336.88+600113.0,160.903698,60.0203
SSTSL2 J023353.95+725604.8,38.474795,72.934686
SSTSL2 J174714.09+054849.5,266.808726,5.813764
SSTSL2 J142831.59+502539.1,217.13166,50.427542
SSTSL2 J222740.09+582442.3,336.917074,58.411764
SSTSL2 J053049.47+020345.1,82.706134,2.062553
SSTSL2 J171300.20+601952.1,258.250873,60.331147
SSTSL2 J033316.74-360509.0,53.319751,-36.085834
SSTSL2 J180850.96-033257.3,272.212375,-3.549275
SSTSL2 J045549.19-712616.8,73.954963,-71.438018
SSTSL2 J174749.07+053239.7,266.954493,5.544363
SSTSL2 J230236.84+615937.6,345.653526,61.993783
SSTSL2 J043853.98-704105.3,69.724927,-70.684827
SSTSL2 J223343.78+611355.3,338.432456,61.232037
SSTSL2 J014812.93-745811.6,27.053901,-74.969912
SSTSL2 J223749.58+750406.4,339.456593,75.068451
SSTSL2 J141810.72+415140.7,214.544692,41.861308
SSTSL2 J104601.99+564702.7,161.50833,56.784105
SSTSL2 J052054.28-660826.3,80.226182,-66.140645
SSTSL2 J142829.33-795458.9,217.122222,-79.916373
SSTSL2 J172225.34+741342.6,260.605592,74.228513
SSTSL2 J223337.86+593058.9,338.407752,59.51638
SSTSL2 J163434.96+411052.6,248.645684,41.1813
SSTSL2 J003654.05-741751.2,9.225228,-74.297573
SSTSL2 J053633.03-012333.3,84.137644,-1.39261
SSTSL2 J110105.34+575429.7,165.272287,57.908269
SSTSL2 J172345.50+592236.8,260.939614,59.376898
SSTSL2 J033008.02-273802.0,52.533441,-27.633916
SSTSL2 J222453.05+632956.8,336.221082,63.49912
SSTSL2 J174624.76+053538.1,266.603202,5.59392
SSTSL2 J125502.24-792118.1,193.759364,-79.355048
SSTSL2 J161353.11+544124.0,243.471325,54.690026
SSTSL2 J053012.77+014531.4,82.553247,1.75874
SSTSL2 J052515.33+014001.5,81.313887,1.667087
SSTSL2 J174525.07+055138.8,266.354464,5.860781
SSTSL2 J172048.65+592626.3,260.202734,59.440645
SSTSL2 J141225.47-652820.2,213.106131,-65.47228
SSTSL2 J223434.56+750917.7,338.644023,75.154939
SSTSL2 J222546.66+592347.3,336.444455,59.39648
SSTSL2 J062623.02-043922.4,96.59593,-4.656241
SSTSL2 J221545.67+571554.6,333.940296,57.265178
SSTSL2 J071513.19-430308.2,108.80498,-43.052281
SSTSL2 J032945.66-292325.4,52.440261,-29.390389
SSTSL2 J145336.20-582508.8,223.40087,-58.419136
SSTSL2 J004832.47-711128.0,12.135293,-71.191133
SSTSL2 J014727.68-735326.0,26.865356,-73.890581
SSTSL2 J174600.80-341548.2,266.503358,-34.263389
SSTSL2 J014122.22-742937.7,25.342602,-74.49382
SSTSL2 J172411.17+600828.8,261.04656,60.141344
SSTSL2 J222252.74+602633.8,335.719766,60.442735
SSTSL2 J041510.26+280823.7,63.792769,28.13992
SSTSL2 J050944.37-662834.2,77.434901,-66.476172
SSTSL2 J174628.34+060312.8,266.61811,6.053582
SSTSL2 J011234.28-725749.2,18.142862,-72.963676
SSTSL2 J192031.12+125304.3,290.129686,12.884554
SSTSL2 J052343.90-711157.0,80.932951,-71.199188
SSTSL2 J052806.47-655052.9,82.026985,-65.848042
SSTSL2 J174631.50+060527.9,266.631251,6.091095
SSTSL2 J195222.44+254404.9,298.093527,25.734695
SSTSL2 J021842.40+571343.6,34.676704,57.228792
SSTSL2 J172318.09+594207.8,260.825376,59.702182
SSTSL2 J044918.21-695641.6,72.325886,-69.944896
SSTSL2 J043436.11-694800.0,68.650468,-69.800004
SSTSL2 J074423.22-375528.2,116.096765,-37.924521
SSTSL2 J174742.08+054618.1,266.925353,5.77172
SSTSL2 J052604.86+020428.1,81.520256,2.074494
SSTSL2 J045135.48-675212.0,72.897855,-67.87002
SSTSL2 J003700.06-011241.1,9.250291,-1.211437
SSTSL2 J095124.82+075143.3,147.853451,7.862041
SSTSL2 J050649.90-653213.7,76.707949,-65.537162
SSTSL2 J171944.08+601046.1,259.933704,60.179495
SSTSL2 J180833.31-253024.0,272.138797,-25.506683
SSTSL2 J040313.95+255259.8,60.808148,25.883298
SSTSL2 J222921.25-205018.3,337.338575,-20.838438
SSTSL2 J221346.37-213659.9,333.443218,-21.616639
SSTSL2 J193629.49+223659.9,294.122903,22.616645
SSTSL2 J202430.14+422233.7,306.125615,42.376034
SSTSL2 J101621.84-333607.7,154.091022,-33.60216
SSTSL2 J053548.22-013620.5,83.950939,-1.605701
SSTSL2 J053458.54-002758.3,83.743944,-0.466208
SSTSL2 J122545.22-585034.3,186.438435,-58.842862
SSTSL2 J033202.29-271016.7,53.009578,-27.171321
SSTSL2 J051749.40-670306.4,79.455866,-67.051799
SSTSL2 J003117.27-430307.5,7.821963,-43.052091
SSTSL2 J160711.18+560632.0,241.796616,56.108901
SSTSL2 J015846.13-750257.0,29.692222,-75.049194
SSTSL2 J023420.95+604346.6,38.587305,60.729612
SSTSL2 J050349.48-711023.1,75.956207,-71.173098
SSTSL2 J122320.22-791423.4,185.834255,-79.239856
SSTSL2 J220854.72+571915.1,332.228039,57.320887
SSTSL2 J053508.33+094253.8,83.78472,9.71495
SSTSL2 J161552.94+540909.8,243.970607,54.15273
SSTSL2 J163059.14+405521.3,247.746443,40.922606
SSTSL2 J043324.85+255454.0,68.353561,25.915009
SSTSL2 J224341.93+595911.0,340.924734,59.986392
SSTSL2 J160817.38-390106.2,242.072455,-39.018401
SSTSL2 J172028.21+575306.4,260.11756,57.885115
SSTSL2 J102135.80+594022.8,155.399199,59.673022
SSTSL2 J143510.77+353525.7,218.794883,35.590499
SSTSL2 J143848.37+334243.6,219.701567,33.712129
SSTSL2 J060028.30-682714.5,90.117953,-68.454039
SSTSL2 J021252.20-743228.2,33.217502,-74.541183
SSTSL2 J221551.01+594050.2,333.962567,59.680613
SSTSL2 J082513.18+730639.4,126.304951,73.11095
SSTSL2 J075622.83-390504.5,119.095134,-39.084599
SSTSL2 J121415.23+543403.3,183.563466,54.567605
SSTSL2 J013340.19-730044.3,23.41749,-73.012328
SSTSL2 J222856.07+602845.3,337.233656,60.479253
SSTSL2 J101830.12+385633.8,154.625536,38.942723
SSTSL2 J125003.15+725538.3,192.513159,72.927329
SSTSL2 J052942.47-714322.3,82.426963,-71.722866
SSTSL2 J172214.49+593716.9,260.560412,59.621374
SSTSL2 J121722.21-791530.6,184.34257,-79.258508
SSTSL2 J052936.48+015844.5,82.402009,1.979043
SSTSL2 J143027.06+354751.6,217.612785,35.797684
SSTSL2 J155209.50+200318.3,238.039585,20.055085
SSTSL2 J024631.60-302102.3,41.631679,-30.350641
SSTSL2 J194147.46+210328.2,295.447766,21.057855
SSTSL2 J104607.17+565012.0,161.5299,56.836693
SSTSL2 J000203.71-301024.9,0.515493,-30.173608
SSTSL2 J222619.84+594937.4,336.582683,59.82706
SSTSL2 J004332.32-743907.5,10.884686,-74.652088
SSTSL2 J045738.22-681913.6,74.409285,-68.320465
SSTSL2 J043237.97-682227.7,68.158237,-68.374363
SSTSL2 J172052.57+592735.9,260.219046,59.459999
SSTSL2 J160012.45+545903.9,240.051877,54.984434
SSTSL2 J052101.48-725054.2,80.256199,-72.848391
SSTSL2 J004643.18-712632.2,11.679953,-71.442283
SSTSL2 J223106.33+603029.1,337.776404,60.508103
SSTSL2 J071650.91+373333.6,109.212149,37.559348
SSTSL2 J191058.51+082057.6,287.74382,8.349339
SSTSL2 J060340.56-061740.3,90.919006,-6.294543
SSTSL2 J110028.91+580817.6,165.120467,58.138234
SSTSL2 J020744.39-741621.9,31.934962,-74.272754
SSTSL2 J041826.23+320021.5,64.6093,32.005979
SSTSL2 J104112.77+590255.6,160.303239,59.048785
SSTSL2 J172241.88+592005.7,260.674531,59.334918
SSTSL2 J020443.79-750646.8,31.182488,-75.113004
SSTSL2 J051941.17-714133.3,79.921546,-71.692606
SSTSL2 J122622.99+483103.5,186.595828,48.517641
SSTSL2 J051904.37-715344.0,79.768245,-71.895562
SSTSL2 J005848.96-704711.6,14.70402,-70.78658
SSTSL2 J004612.32+415941.8,11.551355,41.994954
SSTSL2 J224417.08+605253.9,341.071206,60.881642
SSTSL2 J202226.40+412840.5,305.610029,41.477933
SSTSL2 J002218.52-731033.5,5.577187,-73.17599
SSTSL2 J045657.79-712358.3,74.240794,-71.399549
SSTSL2 J162154.95+553043.3,245.478977,55.512032
SSTSL2 J022926.02+731608.8,37.358439,73.269129
SSTSL2 J021416.41-750320.5,33.568399,-75.055718
SSTSL2 J152732.44+023438.1,231.885186,2.57727
SSTSL2 J041825.59+283637.1,64.606659,28.61033
SSTSL2 J052528.05+013717.5,81.366916,1.621535
SSTSL2 J121157.57-791029.8,182.989901,-79.174959
SSTSL2 J022247.75-752703.4,35.698979,-75.450953
SSTSL2 J180050.96-244718.8,270.212353,-24.788558
SSTSL2 J020901.51-734558.8,32.256311,-73.766346
SSTSL2 J071913.95-245856.6,109.808138,-24.982396
SSTSL2 J172159.68+600214.3,260.498674,60.037316
SSTSL2 J171421.20+584142.1,258.588343,58.695047
SSTSL2 J204840.92+782145.9,312.170528,78.362761
SSTSL2 J010542.81-722622.9,16.428379,-72.43972
SSTSL2 J231949.57+003235.7,349.956575,0.543276
SSTSL2 J055926.79-664339.6,89.861639,-66.727688
SSTSL2 J093552.81-485335.7,143.970066,-48.893262
SSTSL2 J104054.64+594213.0,160.227675,59.703622
SSTSL2 J010602.01-732510.8,16.50841,-73.419675
SSTSL2 J222906.32-204727.8,337.276366,-20.791082
SSTSL2 J012750.40-713414.5,21.960035,-71.570718
SSTSL2 J103626.78+574615.9,159.1116,57.771086
SSTSL2 J004431.94-720411.8,11.133085,-72.069956
SSTSL2 J172015.34+600620.6,260.063941,60.105738
SSTSL2 J030838.95+594030.6,47.162315,59.675181
SSTSL2 J060926.94+185742.5,92.362269,18.961827
SSTSL2 J044113.68-684447.0,70.307001,-68.746409
SSTSL2 J195439.36+271950.9,298.664009,27.330812
SSTSL2 J053619.78-003044.2,84.082443,-0.512292
SSTSL2 J141155.61-653050.3,212.981714,-65.513994
SSTSL2 J011415.17-743131.6,18.563217,-74.525453
SSTSL2 J103536.24+515959.2,158.901027,51.999801
SSTSL2 J141929.13+532419.6,214.871377,53.405457
SSTSL2 J161355.86+544917.7,243.482778,54.821587
SSTSL2 J100038.66+683932.8,150.161102,68.659119
SSTSL2 J130442.62-771706.5,196.177589,-77.285153
SSTSL2 J060115.93-692032.4,90.316405,-69.342356
SSTSL2 J010038.46-333720.3,15.160269,-33.622321
SSTSL2 J222352.60+603743.6,335.969177,60.628799
SSTSL2 J050348.37-665514.8,75.951573,-66.920787
SSTSL2 J182630.49+062054.2,276.62708,6.348402
SSTSL2 J060521.83-064834.0,91.340997,-6.809453
SSTSL2 J223713.57+584313.7,339.306579,58.720484
SSTSL2 J000438.40-300057.9,1.160022,-30.0161
SSTSL2 J013220.45-712620.4,23.085226,-71.439018
SSTSL2 J042523.46+283622.5,66.347785,28.606275
SSTSL2 J011052.37-742513.9,17.71825,-74.420551
SSTSL2 J175455.15-205925.9,268.729801,-20.990551
SSTSL2 J035413.46+314826.1,58.556097,31.807266
SSTSL2 J053736.51-653819.5,84.402132,-65.638761
SSTSL2 J011301.15-735812.5,18.254802,-73.970163
SSTSL2 J050221.81-652623.4,75.590888,-65.439837
SSTSL2 J005500.69-740447.6,13.752904,-74.079916
SSTSL2 J005554.29-705228.4,13.976212,-70.874567
SSTSL2 J161419.46+541853.6,243.581098,54.314901
SSTSL2 J174626.09+054942.2,266.608739,5.828415
SSTSL2 J053510.39-691518.2,83.793306,-69.255072
SSTSL2 J165102.52+344340.7,252.760526,34.72798
SSTSL2 J191949.54+121201.4,289.956418,12.20039
SSTSL2 J011318.91-741603.8,18.328802,-74.267733
SSTSL2 J070355.51-034847.8,105.981332,-3.813278
SSTSL2 J022254.24-031706.4,35.726028,-3.285139
SSTSL2 J203630.63+414257.3,309.127639,41.715938
SSTSL2 J133729.02+590732.0,204.370944,59.125565
SSTSL2 J205319.13+601027.9,313.329714,60.174435
SSTSL2 J122614.55-713542.4,186.560657,-71.595122
SSTSL2 J052815.03-655316.4,82.062626,-65.887901
SSTSL2 J222659.93+593132.7,336.749749,59.52576
SSTSL2 J052637.67-665200.1,81.656963,-66.866707
SSTSL2 J041319.96+281023.5,63.333205,28.173203
SSTSL2 J101310.08-013610.0,153.292038,-1.602799
SSTSL2 J164941.73+345652.2,252.423881,34.947839
SSTSL2 J044856.42-673615.5,72.235107,-67.604328
SSTSL2 J052452.79+022320.7,81.219986,2.389085
SSTSL2 J163609.84+400024.0,249.041017,40.006684
SSTSL2 J044148.49-684524.3,70.45206,-68.756771
SSTSL2 J104138.55+595232.5,160.41063,59.875703
SSTSL2 J222659.86+582552.6,336.749418,58.431303
SSTSL2 J004248.26-714224.4,10.701107,-71.706778
SSTSL2 J174715.65-321935.2,266.815239,-32.326471
SSTSL2 J161225.11+544319.4,243.104637,54.722081
SSTSL2 J122958.81-712922.8,187.495065,-71.489688
SSTSL2 J125826.32-793343.3,194.609673,-79.56204
SSTSL2 J083931.93-532052.4,129.88307,-53.34791
SSTSL2 J143318.75+354210.7,218.328143,35.702976
SSTSL2 J162630.40+425110.9,246.626669,42.853043
SSTSL2 J175048.94-213932.1,267.703949,-21.65892
SSTSL2 J130729.90-770504.8,196.874621,-77.084687
SSTSL2 J060737.06-050656.9,91.904439,-5.115807
SSTSL2 J125851.20-770303.8,194.713361,-77.051078
SSTSL2 J055914.20-681549.9,89.809186,-68.263861
SSTSL2 J172251.58+600223.8,260.714921,60.03997
SSTSL2 J172206.04-344344.3,260.525177,-34.728998
SSTSL2 J143837.16+352718.6,219.654874,35.455172
SSTSL2 J003501.65-435236.5,8.756882,-43.87681
SSTSL2 J215542.01+581436.5,328.92505,58.243494
SSTSL2 J142343.77-795821.5,215.9324,-79.972654
SSTSL2 J174648.53+060032.5,266.70223,6.009049
SSTSL2 J065251.79-234627.2,103.215799,-23.774226
SSTSL2 J100342.60+684054.5,150.927506,68.681812
SSTSL2 J101155.36-015217.2,152.980674,-1.871455
SSTSL2 J035412.02+160146.0,58.550113,16.029472
SSTSL2 J174715.43+055635.7,266.814327,5.943257
SSTSL2 J141359.12-002815.5,213.496349,-0.470974
SSTSL2 J010844.28-742459.3,17.184535,-74.416486
SSTSL2 J160900.75+534630.6,242.253134,53.775176
SSTSL2 J055526.82-670056.6,88.861778,-67.015732
SSTSL2 J052417.79+012441.2,81.074133,1.411445
SSTSL2 J174517.80+055800.2,266.324203,5.966749
SSTSL2 J053511.75-652314.7,83.798988,-65.387425
SSTSL2 J045012.37-672609.7,72.551562,-67.436044
SSTSL2 J171926.49+594604.9,259.860394,59.768029
SSTSL2 J171401.45+602733.9,258.506044,60.459442
SSTSL2 J014738.67-742852.1,26.911157,-74.48115
SSTSL2 J012552.62-715941.0,21.469261,-71.99475
SSTSL2 J000324.88-295315.9,0.853667,-29.88777
SSTSL2 J020110.80-732846.2,30.295021,-73.479525
SSTSL2 J042424.31-690415.1,66.101297,-69.07088
SSTSL2 J160603.37+554555.4,241.514079,55.765405
SSTSL2 J171848.65+602703.4,259.702715,60.450957
SSTSL2 J010933.35-710000.4,17.388968,-71.000114
SSTSL2 J102118.96+595637.1,155.329026,59.943644
SSTSL2 J172621.50+741320.4,261.589598,74.222344
SSTSL2 J160226.16-200240.5,240.609031,-20.0446
SSTSL2 J172411.54+590534.2,261.04812,59.092837
SSTSL2 J171709.98+281451.5,259.291624,28.247651
SSTSL2 J030059.02+523409.9,45.245941,52.56942
SSTSL2 J222146.65+583734.5,335.444398,58.626251
SSTSL2 J011306.99-732307.8,18.279138,-73.385501
SSTSL2 J172112.61+595114.8,260.302555,59.854128
SSTSL2 J050925.96-661028.8,77.358206,-66.174671
SSTSL2 J164618.46+344108.2,251.576939,34.685612
SSTSL2 J020647.65-743521.2,31.698559,-74.589247
SSTSL2 J181058.34-023234.5,272.743123,-2.542944
SSTSL2 J182851.34+005227.1,277.213929,0.874204
SSTSL2 J223839.27+595906.7,339.663634,59.985199
SSTSL2 J182941.70-013301.3,277.423791,-1.550363
SSTSL2 J121910.72-630146.9,184.79468,-63.029696
SSTSL2 J122011.47-791925.2,185.047823,-79.323686
SSTSL2 J205052.25+433331.6,312.717734,43.558789
SSTSL2 J051103.43-651515.3,77.764304,-65.254263
SSTSL2 J162655.01+430810.8,246.729231,43.136335
SSTSL2 J122352.68-622236.0,185.969527,-62.376687
SSTSL2 J051234.31-720601.6,78.142988,-72.100466
SSTSL2 J223756.66+600502.9,339.486093,60.08415
SSTSL2 J164933.44+350151.3,252.389361,35.03092
SSTSL2 J055446.89-664647.0,88.695393,-66.779745
SSTSL2 J192901.92+162717.8,292.258001,16.454953
SSTSL2 J053210.15-003712.3,83.042328,-0.6201
SSTSL2 J030853.82+590046.4,47.224278,59.012916
SSTSL2 J211852.57+262108.6,319.719054,26.352415
SSTSL2 J191030.26+105249.9,287.626094,10.880529
SSTSL2 J105607.98+584323.8,164.033269,58.723305
SSTSL2 J050654.96-645757.3,76.729039,-64.965936
SSTSL2 J025844.21+193256.3,44.684239,19.54899
SSTSL2 J052644.94+014731.5,81.687263,1.792105
SSTSL2 J205614.76+701405.9,314.061539,70.234975
